"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-15-1083","MBSMPL0020-15-1083","sample from organism","dna extraction","3105315 (Extract)","DNA extract"
"MBSMPL0020-15-1084","3105323 (Assay)","Assay","data transformation","3105323 (OTU)","data item"
"MBSMPL0020-15-1084","3105323 (Extract)","DNA extract","dna sequencing","3105323 (Assay)","Assay"
"MBSMPL0020-15-1084","MBSMPL0020-15-1084","sample from organism","dna extraction","3105323 (Extract)","DNA extract"
"MBSMPL0020-15-1085","3105328 (Assay)","Assay","data transformation","3105328 (OTU)","data item"
"MBSMPL0020-15-1085","3105328 (Extract)","DNA extract","dna sequencing","3105328 (Assay)","Assay"
"MBSMPL0020-15-1085","MBSMPL0020-15-1085","sample from organism","dna extraction","3105328 (Extract)","DNA extract"
"MBSMPL0020-15-1086","3105341 (Assay)","Assay","data transformation","3105341 (OTU)","data item"
"MBSMPL0020-15-1086","3105341 (Extract)","DNA extract","dna sequencing","3105341 (Assay)","Assay"
"MBSMPL0020-15-1086","MBSMPL0020-15-1086","sample from organism","dna extraction","3105341 (Extract)","DNA extract"
"MBSMPL0020-15-1087","3105344 (Assay)","Assay","data transformation","3105344 (OTU)","data item"
"MBSMPL0020-15-1087","3105344 (Extract)","DNA extract","dna sequencing","3105344 (Assay)","Assay"
"MBSMPL0020-15-1087","MBSMPL0020-15-1087","sample from organism","dna extraction","3105344 (Extract)","DNA extract"
"MBSMPL0020-15-1088","3105345 (Assay)","Assay","data transformation","3105345 (OTU)","data item"
"MBSMPL0020-15-1088","3105345 (Extract)","DNA extract","dna sequencing","3105345 (Assay)","Assay"
"MBSMPL0020-15-1088","MBSMPL0020-15-1088","sample from organism","dna extraction","3105345 (Extract)","DNA extract"
"MBSMPL0020-15-1089","3105346 (Assay)","Assay","data transformation","3105346 (OTU)","data item"
"MBSMPL0020-15-1089","3105346 (Extract)","DNA extract","dna sequencing","3105346 (Assay)","Assay"
"MBSMPL0020-15-1089","MBSMPL0020-15-1089","sample from organism","dna extraction","3105346 (Extract)","DNA extract"
"MBSMPL0020-15-109","3100155 (Assay)","Assay","data transformation","3100155 (OTU)","data item"
"MBSMPL0020-15-109","3100155 (Extract)","DNA extract","dna sequencing","3100155 (Assay)","Assay"
"MBSMPL0020-15-109","MBSMPL0020-15-109","sample from organism","dna extraction","3100155 (Extract)","DNA extract"
"MBSMPL0020-15-1090","3105363 (Assay)","Assay","data transformation","3105363 (OTU)","data item"
"MBSMPL0020-15-1090","3105363 (Extract)","DNA extract","dna sequencing","3105363 (Assay)","Assay"
"MBSMPL0020-15-1090","MBSMPL0020-15-1090","sample from organism","dna extraction","3105363 (Extract)","DNA extract"
"MBSMPL0020-15-1091","3105364 (Assay)","Assay","data transformation","3105364 (OTU)","data item"
"MBSMPL0020-15-1091","3105364 (Extract)","DNA extract","dna sequencing","3105364 (Assay)","Assay"
"MBSMPL0020-15-1091","MBSMPL0020-15-1091","sample from organism","dna extraction","3105364 (Extract)","DNA extract"
"MBSMPL0020-15-1092","3105370 (Assay)","Assay","data transformation","3105370 (OTU)","data item"
"MBSMPL0020-15-1092","3105370 (Extract)","DNA extract","dna sequencing","3105370 (Assay)","Assay"
"MBSMPL0020-15-1092","MBSMPL0020-15-1092","sample from organism","dna extraction","3105370 (Extract)","DNA extract"
"MBSMPL0020-15-1093","3105378 (Assay)","Assay","data transformation","3105378 (OTU)","data item"
"MBSMPL0020-15-1093","3105378 (Extract)","DNA extract","dna sequencing","3105378 (Assay)","Assay"
"MBSMPL0020-15-1093","MBSMPL0020-15-1093","sample from organism","dna extraction","3105378 (Extract)","DNA extract"
"MBSMPL0020-15-1094","3105379 (Assay)","Assay","data transformation","3105379 (OTU)","data item"
"MBSMPL0020-15-1094","3105379 (Extract)","DNA extract","dna sequencing","3105379 (Assay)","Assay"
"MBSMPL0020-15-1094","MBSMPL0020-15-1094","sample from organism","dna extraction","3105379 (Extract)","DNA extract"
"MBSMPL0020-15-1095","3105380 (Assay)","Assay","data transformation","3105380 (OTU)","data item"
"MBSMPL0020-15-1095","3105380 (Extract)","DNA extract","dna sequencing","3105380 (Assay)","Assay"
"MBSMPL0020-15-1095","MBSMPL0020-15-1095","sample from organism","dna extraction","3105380 (Extract)","DNA extract"
"MBSMPL0020-15-1096","3105387 (Assay)","Assay","data transformation","3105387 (OTU)","data item"
"MBSMPL0020-15-1096","3105387 (Extract)","DNA extract","dna sequencing","3105387 (Assay)","Assay"
"MBSMPL0020-15-1096","MBSMPL0020-15-1096","sample from organism","dna extraction","3105387 (Extract)","DNA extract"
"MBSMPL0020-15-1097","3105390 (Assay)","Assay","data transformation","3105390 (OTU)","data item"
"MBSMPL0020-15-1097","3105390 (Extract)","DNA extract","dna sequencing","3105390 (Assay)","Assay"
"MBSMPL0020-15-1097","MBSMPL0020-15-1097","sample from organism","dna extraction","3105390 (Extract)","DNA extract"
"MBSMPL0020-15-1098","3105391 (Assay)","Assay","data transformation","3105391 (OTU)","data item"
"MBSMPL0020-15-1098","3105391 (Extract)","DNA extract","dna sequencing","3105391 (Assay)","Assay"
"MBSMPL0020-15-1098","MBSMPL0020-15-1098","sample from organism","dna extraction","3105391 (Extract)","DNA extract"
"MBSMPL0020-15-1099","3105407 (Assay)","Assay","data transformation","3105407 (OTU)","data item"
"MBSMPL0020-15-1099","3105407 (Extract)","DNA extract","dna sequencing","3105407 (Assay)","Assay"
"MBSMPL0020-15-1099","MBSMPL0020-15-1099","sample from organism","dna extraction","3105407 (Extract)","DNA extract"
"MBSMPL0020-15-11","3000054 (Assay)","Assay","data transformation","3000054 (OTU)","data item"
"MBSMPL0020-15-11","3000054 (Extract)","DNA extract","dna sequencing","3000054 (Assay)","Assay"
"MBSMPL0020-15-11","MBSMPL0020-15-11","sample from organism","dna extraction","3000054 (Extract)","DNA extract"
"MBSMPL0020-15-110","3100156 (Assay)","Assay","data transformation","3100156 (OTU)","data item"
"MBSMPL0020-15-110","3100156 (Extract)","DNA extract","dna sequencing","3100156 (Assay)","Assay"
"MBSMPL0020-15-110","MBSMPL0020-15-110","sample from organism","dna extraction","3100156 (Extract)","DNA extract"
"MBSMPL0020-15-1100","3105422 (Assay)","Assay","data transformation","3105422 (OTU)","data item"
"MBSMPL0020-15-1100","3105422 (Extract)","DNA extract","dna sequencing","3105422 (Assay)","Assay"
"MBSMPL0020-15-1100","MBSMPL0020-15-1100","sample from organism","dna extraction","3105422 (Extract)","DNA extract"
"MBSMPL0020-15-1101","3105428 (Assay)","Assay","data transformation","3105428 (OTU)","data item"
"MBSMPL0020-15-1101","3105428 (Extract)","DNA extract","dna sequencing","3105428 (Assay)","Assay"
"MBSMPL0020-15-1101","MBSMPL0020-15-1101","sample from organism","dna extraction","3105428 (Extract)","DNA extract"
"MBSMPL0020-15-1102","3105430 (Assay)","Assay","data transformation","3105430 (OTU)","data item"
"MBSMPL0020-15-1102","3105430 (Extract)","DNA extract","dna sequencing","3105430 (Assay)","Assay"
"MBSMPL0020-15-1102","MBSMPL0020-15-1102","sample from organism","dna extraction","3105430 (Extract)","DNA extract"
"MBSMPL0020-15-1103","3105450 (Assay)","Assay","data transformation","3105450 (OTU)","data item"
"MBSMPL0020-15-1103","3105450 (Extract)","DNA extract","dna sequencing","3105450 (Assay)","Assay"
"MBSMPL0020-15-1103","MBSMPL0020-15-1103","sample from organism","dna extraction","3105450 (Extract)","DNA extract"
"MBSMPL0020-15-1104","3105460 (Assay)","Assay","data transformation","3105460 (OTU)","data item"
"MBSMPL0020-15-1104","3105460 (Extract)","DNA extract","dna sequencing","3105460 (Assay)","Assay"
"MBSMPL0020-15-1104","MBSMPL0020-15-1104","sample from organism","dna extraction","3105460 (Extract)","DNA extract"
"MBSMPL0020-15-1105","3105462 (Assay)","Assay","data transformation","3105462 (OTU)","data item"
"MBSMPL0020-15-1105","3105462 (Extract)","DNA extract","dna sequencing","3105462 (Assay)","Assay"
"MBSMPL0020-15-1105","MBSMPL0020-15-1105","sample from organism","dna extraction","3105462 (Extract)","DNA extract"
"MBSMPL0020-15-1109","3105594 (Assay)","Assay","data transformation","3105594 (OTU)","data item"
"MBSMPL0020-15-1109","3105594 (Extract)","DNA extract","dna sequencing","3105594 (Assay)","Assay"
"MBSMPL0020-15-1109","MBSMPL0020-15-1109","sample from organism","dna extraction","3105594 (Extract)","DNA extract"
"MBSMPL0020-15-111","3100157 (Assay)","Assay","data transformation","3100157 (OTU)","data item"
"MBSMPL0020-15-111","3100157 (Extract)","DNA extract","dna sequencing","3100157 (Assay)","Assay"
"MBSMPL0020-15-111","MBSMPL0020-15-111","sample from organism","dna extraction","3100157 (Extract)","DNA extract"
"MBSMPL0020-15-1110","3105601 (Assay)","Assay","data transformation","3105601 (OTU)","data item"
"MBSMPL0020-15-1110","3105601 (Extract)","DNA extract","dna sequencing","3105601 (Assay)","Assay"
"MBSMPL0020-15-1110","MBSMPL0020-15-1110","sample from organism","dna extraction","3105601 (Extract)","DNA extract"
"MBSMPL0020-15-1111","3105602 (Assay)","Assay","data transformation","3105602 (OTU)","data item"
"MBSMPL0020-15-1111","3105602 (Extract)","DNA extract","dna sequencing","3105602 (Assay)","Assay"
"MBSMPL0020-15-1111","MBSMPL0020-15-1111","sample from organism","dna extraction","3105602 (Extract)","DNA extract"
"MBSMPL0020-15-1112","3105604 (Assay)","Assay","data transformation","3105604 (OTU)","data item"
"MBSMPL0020-15-1112","3105604 (Extract)","DNA extract","dna sequencing","3105604 (Assay)","Assay"
"MBSMPL0020-15-1112","MBSMPL0020-15-1112","sample from organism","dna extraction","3105604 (Extract)","DNA extract"
"MBSMPL0020-15-1113","3105605 (Assay)","Assay","data transformation","3105605 (OTU)","data item"
"MBSMPL0020-15-1113","3105605 (Extract)","DNA extract","dna sequencing","3105605 (Assay)","Assay"
"MBSMPL0020-15-1113","MBSMPL0020-15-1113","sample from organism","dna extraction","3105605 (Extract)","DNA extract"
"MBSMPL0020-15-1114","3105606 (Assay)","Assay","data transformation","3105606 (OTU)","data item"
"MBSMPL0020-15-1114","3105606 (Extract)","DNA extract","dna sequencing","3105606 (Assay)","Assay"
"MBSMPL0020-15-1114","MBSMPL0020-15-1114","sample from organism","dna extraction","3105606 (Extract)","DNA extract"
"MBSMPL0020-15-1115","3105607 (Assay)","Assay","data transformation","3105607 (OTU)","data item"
"MBSMPL0020-15-1115","3105607 (Extract)","DNA extract","dna sequencing","3105607 (Assay)","Assay"
"MBSMPL0020-15-1115","MBSMPL0020-15-1115","sample from organism","dna extraction","3105607 (Extract)","DNA extract"
"MBSMPL0020-15-1116","3105608 (Assay)","Assay","data transformation","3105608 (OTU)","data item"
"MBSMPL0020-15-1116","3105608 (Extract)","DNA extract","dna sequencing","3105608 (Assay)","Assay"
"MBSMPL0020-15-1116","MBSMPL0020-15-1116","sample from organism","dna extraction","3105608 (Extract)","DNA extract"
"MBSMPL0020-15-1117","3105609 (Assay)","Assay","data transformation","3105609 (OTU)","data item"
"MBSMPL0020-15-1117","3105609 (Extract)","DNA extract","dna sequencing","3105609 (Assay)","Assay"
"MBSMPL0020-15-1117","MBSMPL0020-15-1117","sample from organism","dna extraction","3105609 (Extract)","DNA extract"
"MBSMPL0020-15-1118","3105612 (Assay)","Assay","data transformation","3105612 (OTU)","data item"
"MBSMPL0020-15-1118","3105612 (Extract)","DNA extract","dna sequencing","3105612 (Assay)","Assay"
"MBSMPL0020-15-1118","MBSMPL0020-15-1118","sample from organism","dna extraction","3105612 (Extract)","DNA extract"
"MBSMPL0020-15-1119","3105615 (Assay)","Assay","data transformation","3105615 (OTU)","data item"
"MBSMPL0020-15-1119","3105615 (Extract)","DNA extract","dna sequencing","3105615 (Assay)","Assay"
"MBSMPL0020-15-1119","MBSMPL0020-15-1119","sample from organism","dna extraction","3105615 (Extract)","DNA extract"
"MBSMPL0020-15-112","3100158 (Assay)","Assay","data transformation","3100158 (OTU)","data item"
"MBSMPL0020-15-112","3100158 (Extract)","DNA extract","dna sequencing","3100158 (Assay)","Assay"
"MBSMPL0020-15-112","MBSMPL0020-15-112","sample from organism","dna extraction","3100158 (Extract)","DNA extract"
"MBSMPL0020-15-1120","3105618 (Assay)","Assay","data transformation","3105618 (OTU)","data item"
"MBSMPL0020-15-1120","3105618 (Extract)","DNA extract","dna sequencing","3105618 (Assay)","Assay"
"MBSMPL0020-15-1120","MBSMPL0020-15-1120","sample from organism","dna extraction","3105618 (Extract)","DNA extract"
"MBSMPL0020-15-1121","3105619 (Assay)","Assay","data transformation","3105619 (OTU)","data item"
"MBSMPL0020-15-1121","3105619 (Extract)","DNA extract","dna sequencing","3105619 (Assay)","Assay"
"MBSMPL0020-15-1121","MBSMPL0020-15-1121","sample from organism","dna extraction","3105619 (Extract)","DNA extract"
"MBSMPL0020-15-1122","3105620 (Assay)","Assay","data transformation","3105620 (OTU)","data item"
"MBSMPL0020-15-1122","3105620 (Extract)","DNA extract","dna sequencing","3105620 (Assay)","Assay"
"MBSMPL0020-15-1122","MBSMPL0020-15-1122","sample from organism","dna extraction","3105620 (Extract)","DNA extract"
"MBSMPL0020-15-1123","3105622 (Assay)","Assay","data transformation","3105622 (OTU)","data item"
"MBSMPL0020-15-1123","3105622 (Extract)","DNA extract","dna sequencing","3105622 (Assay)","Assay"
"MBSMPL0020-15-1123","MBSMPL0020-15-1123","sample from organism","dna extraction","3105622 (Extract)","DNA extract"
"MBSMPL0020-15-1124","3105625 (Assay)","Assay","data transformation","3105625 (OTU)","data item"
"MBSMPL0020-15-1124","3105625 (Extract)","DNA extract","dna sequencing","3105625 (Assay)","Assay"
"MBSMPL0020-15-1124","MBSMPL0020-15-1124","sample from organism","dna extraction","3105625 (Extract)","DNA extract"
"MBSMPL0020-15-1125","3105633 (Assay)","Assay","data transformation","3105633 (OTU)","data item"
"MBSMPL0020-15-1125","3105633 (Extract)","DNA extract","dna sequencing","3105633 (Assay)","Assay"
"MBSMPL0020-15-1125","MBSMPL0020-15-1125","sample from organism","dna extraction","3105633 (Extract)","DNA extract"
"MBSMPL0020-15-1126","3105648 (Assay)","Assay","data transformation","3105648 (OTU)","data item"
"MBSMPL0020-15-1126","3105648 (Extract)","DNA extract","dna sequencing","3105648 (Assay)","Assay"
"MBSMPL0020-15-1126","MBSMPL0020-15-1126","sample from organism","dna extraction","3105648 (Extract)","DNA extract"
"MBSMPL0020-15-1127","3105658 (Assay)","Assay","data transformation","3105658 (OTU)","data item"
"MBSMPL0020-15-1127","3105658 (Extract)","DNA extract","dna sequencing","3105658 (Assay)","Assay"
"MBSMPL0020-15-1127","MBSMPL0020-15-1127","sample from organism","dna extraction","3105658 (Extract)","DNA extract"
"MBSMPL0020-15-1128","3105659 (Assay)","Assay","data transformation","3105659 (OTU)","data item"
"MBSMPL0020-15-1128","3105659 (Extract)","DNA extract","dna sequencing","3105659 (Assay)","Assay"
"MBSMPL0020-15-1128","MBSMPL0020-15-1128","sample from organism","dna extraction","3105659 (Extract)","DNA extract"
"MBSMPL0020-15-1129","3105660 (Assay)","Assay","data transformation","3105660 (OTU)","data item"
"MBSMPL0020-15-1129","3105660 (Extract)","DNA extract","dna sequencing","3105660 (Assay)","Assay"
"MBSMPL0020-15-1129","MBSMPL0020-15-1129","sample from organism","dna extraction","3105660 (Extract)","DNA extract"
"MBSMPL0020-15-113","3100160 (Assay)","Assay","data transformation","3100160 (OTU)","data item"
"MBSMPL0020-15-113","3100160 (Extract)","DNA extract","dna sequencing","3100160 (Assay)","Assay"
"MBSMPL0020-15-113","MBSMPL0020-15-113","sample from organism","dna extraction","3100160 (Extract)","DNA extract"
"MBSMPL0020-15-1130","3105661 (Assay)","Assay","data transformation","3105661 (OTU)","data item"
"MBSMPL0020-15-1130","3105661 (Extract)","DNA extract","dna sequencing","3105661 (Assay)","Assay"
"MBSMPL0020-15-1130","MBSMPL0020-15-1130","sample from organism","dna extraction","3105661 (Extract)","DNA extract"
"MBSMPL0020-15-1131","3105662 (Assay)","Assay","data transformation","3105662 (OTU)","data item"
"MBSMPL0020-15-1131","3105662 (Extract)","DNA extract","dna sequencing","3105662 (Assay)","Assay"
"MBSMPL0020-15-1131","MBSMPL0020-15-1131","sample from organism","dna extraction","3105662 (Extract)","DNA extract"
"MBSMPL0020-15-1132","3105663 (Assay)","Assay","data transformation","3105663 (OTU)","data item"
"MBSMPL0020-15-1132","3105663 (Extract)","DNA extract","dna sequencing","3105663 (Assay)","Assay"
"MBSMPL0020-15-1132","MBSMPL0020-15-1132","sample from organism","dna extraction","3105663 (Extract)","DNA extract"
"MBSMPL0020-15-1133","3105672 (Assay)","Assay","data transformation","3105672 (OTU)","data item"
"MBSMPL0020-15-1133","3105672 (Extract)","DNA extract","dna sequencing","3105672 (Assay)","Assay"
"MBSMPL0020-15-1133","MBSMPL0020-15-1133","sample from organism","dna extraction","3105672 (Extract)","DNA extract"
"MBSMPL0020-15-1134","3105673 (Assay)","Assay","data transformation","3105673 (OTU)","data item"
"MBSMPL0020-15-1134","3105673 (Extract)","DNA extract","dna sequencing","3105673 (Assay)","Assay"
"MBSMPL0020-15-1134","MBSMPL0020-15-1134","sample from organism","dna extraction","3105673 (Extract)","DNA extract"
"MBSMPL0020-15-1135","3105679 (Assay)","Assay","data transformation","3105679 (OTU)","data item"
"MBSMPL0020-15-1135","3105679 (Extract)","DNA extract","dna sequencing","3105679 (Assay)","Assay"
"MBSMPL0020-15-1135","MBSMPL0020-15-1135","sample from organism","dna extraction","3105679 (Extract)","DNA extract"
"MBSMPL0020-15-1136","3105680 (Assay)","Assay","data transformation","3105680 (OTU)","data item"
"MBSMPL0020-15-1136","3105680 (Extract)","DNA extract","dna sequencing","3105680 (Assay)","Assay"
"MBSMPL0020-15-1136","MBSMPL0020-15-1136","sample from organism","dna extraction","3105680 (Extract)","DNA extract"
"MBSMPL0020-15-1137","3105682 (Assay)","Assay","data transformation","3105682 (OTU)","data item"
"MBSMPL0020-15-1137","3105682 (Extract)","DNA extract","dna sequencing","3105682 (Assay)","Assay"
"MBSMPL0020-15-1137","MBSMPL0020-15-1137","sample from organism","dna extraction","3105682 (Extract)","DNA extract"
