fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,total_case,total_death
01075,3060,1722,1426,263,13805,0.22165900000000002,0.12473699999999999,0.103296,0.019051,2374,17.4,40936,-0.64574,100.0,0.0,3.0,3.0,0.0,3.0,1.0,4.0,1.0,4.0,5.0,7.0,12.0,10.0,13.0,9.0,11.0,40.0,35.0,36.0,29.0,19.0,24.0,15.0,13.0,9.0,33.0,24.0,32.0,23.0,33.0,39.0,39.0,23.0,29.0,28.0,70.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,755,8
01077,19007,12096,9289,2652,92729,0.204974,0.130445,0.100174,0.028599,12645,14.0,48707,-0.45713000000000004,49.3,50.7,16.0,5.0,1.0,5.0,25.0,35.0,25.0,13.0,33.0,22.0,46.0,59.0,88.0,117.0,87.0,168.0,143.0,157.0,129.0,69.0,100.0,85.0,69.0,53.0,84.0,78.0,95.0,107.0,130.0,249.0,447.0,191.0,328.0,453.0,366.0,515.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,5.0,3.0,0.0,4.0,0.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,4626,57
01079,6287,7167,3582,779,32924,0.19095499999999999,0.217683,0.108796,0.023661,6297,19.3,43909,-0.47958,91.3,8.7,6.0,4.0,2.0,0.0,1.0,9.0,6.0,13.0,9.0,5.0,14.0,13.0,21.0,16.0,29.0,52.0,64.0,65.0,43.0,24.0,33.0,61.0,50.0,27.0,29.0,33.0,28.0,65.0,71.0,69.0,82.0,58.0,69.0,130.0,78.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,7.0,8.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1422,36
01081,20412,48131,37738,6091,164542,0.124053,0.292515,0.229352,0.037018,30075,19.0,48937,-0.45958999999999994,27.4,72.6,112.0,115.0,84.0,51.0,37.0,25.0,28.0,43.0,57.0,45.0,89.0,159.0,232.0,320.0,229.0,427.0,298.0,261.0,205.0,165.0,315.0,1084.0,680.0,355.0,230.0,223.0,225.0,156.0,158.0,119.0,179.0,194.0,281.0,297.0,279.0,374.0,3.0,5.0,6.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,10.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8171,69
01083,15081,18794,13762,6149,98915,0.15246400000000002,0.190002,0.13913,0.062164,10633,11.4,64863,-0.37523,57.6,42.4,27.0,8.0,5.0,4.0,3.0,13.0,8.0,7.0,24.0,26.0,113.0,63.0,90.0,132.0,138.0,217.0,178.0,188.0,148.0,123.0,99.0,108.0,65.0,103.0,143.0,118.0,154.0,219.0,176.0,199.0,218.0,238.0,260.0,355.0,281.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,4744,48
01085,1921,7199,7043,181,9726,0.197512,0.7401810000000001,0.724141,0.018609999999999998,2474,25.1,33973,-0.70206,100.0,0.0,3.0,10.0,14.0,11.0,34.0,28.0,31.0,55.0,56.0,46.0,98.0,34.0,20.0,27.0,16.0,32.0,25.0,13.0,27.0,11.0,9.0,17.0,8.0,5.0,16.0,8.0,8.0,19.0,17.0,15.0,15.0,17.0,13.0,24.0,17.0,34.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,837,30
01087,3785,14938,14522,343,18068,0.209486,0.826766,0.803741,0.018984,5031,30.2,32495,-0.65755,55.5,44.5,6.0,6.0,11.0,8.0,7.0,8.0,7.0,7.0,18.0,20.0,28.0,22.0,15.0,34.0,28.0,35.0,35.0,25.0,28.0,20.0,28.0,36.0,19.0,12.0,11.0,7.0,9.0,20.0,16.0,9.0,29.0,46.0,39.0,39.0,49.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,781,22
01089,57136,116081,92709,19352,372909,0.15321700000000002,0.311285,0.24861,0.051895000000000004,42667,11.9,63755,-0.30272,16.4,83.6,141.0,53.0,12.0,17.0,21.0,15.0,29.0,19.0,31.0,45.0,118.0,147.0,190.0,464.0,852.0,1191.0,724.0,721.0,462.0,318.0,267.0,383.0,389.0,327.0,441.0,359.0,337.0,379.0,412.0,406.0,471.0,601.0,813.0,937.0,1131.0,1631.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,7.0,4.0,8.0,2.0,4.0,8.0,10.0,8.0,10.0,3.0,0.0,5.0,9.0,4.0,5.0,4.0,13.0,28.0,2.0,11.0,15090,160
01091,3749,10070,9738,528,18863,0.198749,0.533849,0.516249,0.027991000000000002,4499,24.0,37733,-0.51812,69.3,30.7,7.0,9.0,7.0,14.0,14.0,21.0,27.0,30.0,33.0,16.0,26.0,21.0,33.0,39.0,46.0,61.0,58.0,47.0,39.0,34.0,26.0,21.0,23.0,23.0,11.0,24.0,22.0,139.0,85.0,54.0,51.0,33.0,36.0,31.0,54.0,77.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1312,24
01093,6389,1770,1147,800,29709,0.21505300000000002,0.059578,0.038607999999999996,0.026927999999999997,5844,20.2,37887,-0.62287,88.9,11.1,21.0,25.0,19.0,10.0,8.0,12.0,6.0,7.0,13.0,5.0,14.0,32.0,21.0,33.0,63.0,126.0,67.0,66.0,40.0,41.0,70.0,61.0,36.0,62.0,57.0,34.0,30.0,28.0,25.0,41.0,49.0,87.0,54.0,67.0,72.0,128.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1537,36
01095,16750,6960,3078,14272,96774,0.173084,0.07192,0.031806,0.147478,17341,18.3,46233,-0.40417,53.3,46.7,17.0,69.0,57.0,136.0,59.0,198.0,75.0,38.0,43.0,50.0,138.0,197.0,332.0,292.0,262.0,327.0,321.0,301.0,255.0,76.0,219.0,92.0,54.0,66.0,108.0,135.0,92.0,121.0,103.0,142.0,180.0,296.0,392.0,467.0,562.0,791.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,7133,58
01097,68742,169365,149709,12443,413210,0.16636099999999998,0.409876,0.362307,0.030113,84539,20.8,43598,-0.27396,20.0,80.0,120.0,298.0,199.0,266.0,282.0,288.0,239.0,298.0,223.0,227.0,257.0,301.0,425.0,653.0,816.0,1100.0,1158.0,1803.0,976.0,1098.0,538.0,531.0,354.0,287.0,238.0,393.0,327.0,236.0,325.0,2604.0,402.0,516.0,667.0,744.0,670.0,905.0,5.0,10.0,10.0,15.0,21.0,22.0,17.0,9.0,6.0,9.0,5.0,3.0,1.0,1.0,5.0,22.0,14.0,13.0,18.0,19.0,16.0,10.0,13.0,13.0,12.0,3.0,4.0,12.0,6.0,1.0,5.0,7.0,10.0,19.0,5.0,16.0,20869,379
01099,4385,9256,8496,347,20733,0.21149899999999996,0.446438,0.409782,0.016737000000000002,4560,21.9,39556,-0.73193,79.0,21.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,6.0,11.0,17.0,69.0,36.0,27.0,47.0,30.0,69.0,70.0,38.0,38.0,25.0,20.0,24.0,8.0,16.0,5.0,16.0,7.0,12.0,17.0,21.0,20.0,26.0,30.0,43.0,24.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,855,11
01101,35281,146064,134356,8344,226486,0.155776,0.644914,0.59322,0.036841000000000006,43567,20.1,49640,-0.23038000000000003,10.5,89.5,63.0,44.0,106.0,64.0,99.0,191.0,254.0,332.0,504.0,414.0,739.0,415.0,372.0,444.0,480.0,540.0,598.0,565.0,526.0,359.0,375.0,370.0,203.0,260.0,245.0,196.0,193.0,252.0,379.0,641.0,449.0,423.0,433.0,424.0,390.0,577.0,1.0,3.0,1.0,0.0,2.0,9.0,5.0,10.0,8.0,9.0,21.0,11.0,13.0,11.0,9.0,11.0,12.0,6.0,7.0,5.0,2.0,5.0,3.0,3.0,7.0,11.0,2.0,3.0,7.0,1.0,13.0,9.0,5.0,8.0,4.0,11.0,13003,247
01103,21341,20565,15665,10466,119679,0.178319,0.171835,0.130892,0.087451,15419,13.2,52797,-0.35164,38.6,61.4,24.0,13.0,7.0,14.0,16.0,18.0,20.0,49.0,104.0,123.0,231.0,154.0,159.0,191.0,247.0,328.0,278.0,276.0,189.0,118.0,145.0,196.0,94.0,92.0,116.0,113.0,152.0,212.0,265.0,228.0,353.0,347.0,461.0,698.0,595.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,4.0,1.0,6.0,3.0,8.0,7600,58
01105,1795,6225,6063,144,8923,0.201166,0.697635,0.67948,0.016138,2943,35.3,26814,-0.6991,100.0,0.0,1.0,3.0,5.0,0.0,1.0,9.0,1.0,8.0,10.0,10.0,25.0,13.0,30.0,59.0,77.0,75.0,75.0,46.0,23.0,17.0,17.0,9.0,8.0,8.0,4.0,4.0,4.0,28.0,9.0,11.0,15.0,13.0,21.0,27.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,707,7
01107,3886,8362,7965,1044,19930,0.194982,0.41956800000000005,0.399649,0.052383000000000006,4177,23.1,37586,-0.5943,100.0,0.0,12.0,9.0,10.0,17.0,9.0,10.0,11.0,12.0,24.0,11.0,16.0,24.0,28.0,39.0,39.0,30.0,28.0,34.0,39.0,40.0,74.0,37.0,22.0,29.0,27.0,32.0,16.0,38.0,75.0,58.0,79.0,65.0,73.0,66.0,102.0,71.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1313,21
01109,5031,14078,12529,802,33114,0.15192999999999998,0.425137,0.37836,0.024219,7315,23.6,37259,-0.53373,51.7,48.3,9.0,8.0,16.0,24.0,17.0,16.0,18.0,26.0,69.0,45.0,80.0,33.0,33.0,38.0,51.0,63.0,59.0,60.0,84.0,35.0,90.0,78.0,86.0,65.0,41.0,50.0,33.0,33.0,38.0,40.0,49.0,41.0,64.0,39.0,55.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1663,15
01111,4741,5003,4370,682,22722,0.208652,0.220183,0.192325,0.030014999999999997,4375,19.7,40546,-0.5894699999999999,81.3,18.7,10.0,17.0,27.0,10.0,16.0,25.0,19.0,3.0,2.0,7.0,7.0,2.0,13.0,50.0,55.0,57.0,46.0,30.0,18.0,16.0,31.0,51.0,30.0,23.0,43.0,43.0,52.0,36.0,53.0,37.0,37.0,25.0,48.0,51.0,39.0,54.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1086,22
01113,8589,29015,26364,3378,57961,0.14818599999999998,0.500595,0.454858,0.05828099999999999,12384,21.7,39104,-0.50075,35.4,64.6,7.0,15.0,20.0,9.0,7.0,15.0,26.0,23.0,43.0,30.0,86.0,74.0,65.0,126.0,138.0,228.0,147.0,173.0,142.0,48.0,96.0,75.0,39.0,18.0,36.0,51.0,62.0,41.0,52.0,47.0,59.0,23.0,37.0,100.0,61.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359,3
01115,15083,11203,8650,2185,89512,0.168503,0.125156,0.096635,0.02441,10432,12.0,57284,-0.40312,72.8,27.2,32.0,14.0,13.0,11.0,9.0,8.0,11.0,9.0,20.0,20.0,31.0,28.0,47.0,134.0,161.0,259.0,218.0,216.0,178.0,85.0,167.0,141.0,129.0,147.0,128.0,95.0,140.0,124.0,185.0,187.0,284.0,245.0,233.0,221.0,265.0,538.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,3.0,4.0,3.0,4.0,1.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,2.0,4768,57
01117,34724,38013,28997,12635,217702,0.159502,0.17461,0.133196,0.058038,16916,8.0,75663,-0.33031,22.9,77.1,139.0,66.0,61.0,33.0,28.0,39.0,40.0,35.0,79.0,42.0,79.0,124.0,186.0,323.0,428.0,552.0,473.0,396.0,336.0,230.0,239.0,560.0,378.0,394.0,379.0,347.0,373.0,316.0,337.0,389.0,396.0,451.0,665.0,716.0,686.0,1135.0,5.0,0.0,2.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0,10.0,0.0,2.0,7.0,2.0,3.0,7.0,1.0,2.0,3.0,1.0,2.0,11546,79
01119,2325,9240,8873,149,12427,0.187093,0.743542,0.71401,0.01199,4076,34.7,27859,-0.73039,100.0,0.0,6.0,12.0,15.0,16.0,21.0,25.0,31.0,56.0,36.0,22.0,17.0,9.0,7.0,10.0,9.0,25.0,26.0,26.0,1.0,16.0,15.0,6.0,7.0,4.0,4.0,17.0,3.0,17.0,5.0,7.0,17.0,20.0,19.0,25.0,29.0,31.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,619,22
01121,14769,28736,26411,1913,79978,0.18466300000000002,0.359299,0.330228,0.023919,14825,19.3,41630,-0.5104,55.8,44.2,17.0,19.0,11.0,12.0,8.0,8.0,5.0,11.0,20.0,22.0,28.0,23.0,44.0,86.0,105.0,216.0,179.0,215.0,234.0,143.0,145.0,190.0,92.0,97.0,119.0,100.0,87.0,156.0,136.0,128.0,149.0,131.0,184.0,198.0,196.0,397.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,12.0,6.0,3944,60
01123,8987,11895,10901,1021,40367,0.22263200000000002,0.294671,0.270047,0.025293,7839,19.7,42205,-0.55798,74.2,25.8,21.0,41.0,118.0,85.0,30.0,24.0,44.0,37.0,31.0,18.0,27.0,38.0,33.0,45.0,40.0,77.0,72.0,60.0,69.0,47.0,38.0,37.0,37.0,22.0,30.0,29.0,33.0,28.0,50.0,62.0,73.0,78.0,118.0,89.0,82.0,165.0,1.0,3.0,7.0,6.0,1.0,24.0,15.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1934,92
01125,28789,74914,67865,8308,209355,0.13751300000000002,0.35783200000000004,0.324162,0.039684,33330,16.8,52557,-0.33616999999999997,25.5,74.5,44.0,61.0,46.0,42.0,33.0,58.0,66.0,137.0,261.0,169.0,349.0,289.0,266.0,424.0,402.0,457.0,370.0,426.0,357.0,249.0,560.0,814.0,325.0,409.0,524.0,1389.0,566.0,330.0,405.0,461.0,475.0,426.0,536.0,630.0,693.0,1016.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0,8.0,6.0,5.0,6.0,11.0,2.0,3.0,3.0,12.0,7.0,6.0,3.0,5.0,2.0,18.0,4.0,1.0,9.0,4.0,8.0,5.0,1.0,2.0,0.0,6.0,22.0,14182,177
01127,12409,5761,3934,1681,63521,0.195353,0.09069400000000001,0.06193200000000001,0.026463999999999998,11231,17.9,45434,-0.49412,74.1,25.9,47.0,31.0,4.0,12.0,7.0,10.0,20.0,66.0,158.0,101.0,116.0,115.0,110.0,151.0,144.0,169.0,123.0,94.0,78.0,96.0,143.0,105.0,115.0,121.0,76.0,89.0,102.0,116.0,112.0,158.0,171.0,170.0,148.0,180.0,199.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,11.0,7.0,19.0,5.0,8.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,15.0,1.0,3983,112
01129,3219,5550,3804,264,16326,0.19717,0.339949,0.23300300000000002,0.016171,2846,17.6,44424,-0.61827,100.0,0.0,5.0,7.0,3.0,6.0,17.0,14.0,11.0,7.0,3.0,11.0,7.0,7.0,6.0,11.0,37.0,58.0,65.0,39.0,79.0,76.0,30.0,17.0,9.0,9.0,8.0,12.0,26.0,22.0,16.0,127.0,28.0,39.0,57.0,27.0,16.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,952,22
01131,2105,7505,7371,149,10373,0.202931,0.723513,0.710595,0.014363999999999998,3504,33.4,25385,-0.78142,100.0,0.0,11.0,15.0,20.0,7.0,17.0,8.0,12.0,23.0,33.0,26.0,49.0,24.0,26.0,20.0,10.0,41.0,46.0,21.0,28.0,26.0,27.0,19.0,8.0,6.0,3.0,2.0,6.0,14.0,4.0,14.0,9.0,15.0,15.0,16.0,14.0,27.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,664,18
01133,5167,967,236,781,23629,0.21867199999999998,0.040924,0.009988,0.033053,4338,18.6,41156,-0.56166,84.9,15.1,3.0,2.0,4.0,1.0,5.0,3.0,13.0,29.0,24.0,5.0,28.0,53.0,45.0,37.0,38.0,45.0,37.0,52.0,26.0,22.0,38.0,51.0,37.0,55.0,43.0,37.0,23.0,63.0,57.0,46.0,58.0,58.0,92.0,80.0,120.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,1484,25
02016,419,3722,398,787,5634,0.07437,0.660632,0.070643,0.139688,550,10.0,82633,-0.9893299999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,74.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0
02020,33757,104330,17195,26992,288000,0.11721199999999998,0.362257,0.059704999999999994,0.093722,27075,9.5,82113,-0.30962,4.1,95.9,82.0,42.0,30.0,17.0,17.0,10.0,9.0,8.0,10.0,61.0,59.0,41.0,60.0,136.0,165.0,236.0,327.0,599.0,346.0,317.0,269.0,308.0,270.0,266.0,305.0,398.0,488.0,627.0,732.0,854.0,1310.0,1515.0,2065.0,2417.0,2034.0,1760.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,1.0,8.0,1.0,9.0,2.0,6.0,12.0,18563,80
02050,1448,16494,175,503,18386,0.07875599999999999,0.8970959999999999,0.009518,0.027357999999999997,5869,32.7,44304,-0.96604,73.9,26.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,9.0,19.0,4.0,21.0,11.0,17.0,12.0,50.0,70.0,127.0,106.0,167.0,245.0,238.0,310.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1709,7
02068,238,358,43,80,2097,0.113495,0.17072,0.020505000000000002,0.03815,135,6.9,75477,-1.0351700000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,6.0,2.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0
02070,494,4140,40,182,4916,0.100488,0.842148,0.008137,0.037022,1091,22.0,54524,-1.0351700000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,15.0,6.0,13.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106,1
02090,10828,23619,5148,7938,96849,0.111803,0.24387399999999998,0.053154999999999994,0.081963,8104,8.6,74268,-0.66746,30.9,69.1,46.0,31.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,25.0,26.0,36.0,62.0,91.0,54.0,50.0,34.0,53.0,68.0,79.0,108.0,131.0,89.0,126.0,176.0,267.0,210.0,178.0,304.0,244.0,314.0,317.0,256.0,329.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3755,17
02122,10775,9818,474,2506,58708,0.183535,0.167234,0.008074,0.042686,7103,12.4,65439,-0.59129,79.3,20.7,11.0,4.0,4.0,0.0,2.0,3.0,2.0,1.0,15.0,43.0,32.0,12.0,12.0,40.0,32.0,47.0,95.0,116.0,29.0,31.0,47.0,11.0,12.0,10.0,7.0,14.0,16.0,40.0,50.0,100.0,258.0,209.0,389.0,401.0,443.0,408.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2999,11
02150,1476,5855,169,1123,12998,0.11355599999999999,0.450454,0.013002000000000001,0.086398,1073,8.2,74109,-0.9012399999999999,31.3,68.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,18.0,17.0,6.0,0.0,4.0,2.0,2.0,2.0,6.0,12.0,6.0,3.0,26.0,17.0,21.0,57.0,54.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,463,1
