"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-6-1070","ERS1213739 (Extract)","DNA extract","dna sequencing","ERS1213739 (Assay)","Assay"
"MBSMPL0020-6-1070","MBSMPL0020-6-1070","sample from organism","dna extraction","ERS1213739 (Extract)","DNA extract"
"MBSMPL0020-6-1071","ERS1213740 (Assay)","Assay","data transformation","ERS1213740 (OTU)","data item"
"MBSMPL0020-6-1071","ERS1213740 (Extract)","DNA extract","dna sequencing","ERS1213740 (Assay)","Assay"
"MBSMPL0020-6-1071","MBSMPL0020-6-1071","sample from organism","dna extraction","ERS1213740 (Extract)","DNA extract"
"MBSMPL0020-6-1072","ERS1213741 (Assay)","Assay","data transformation","ERS1213741 (OTU)","data item"
"MBSMPL0020-6-1072","ERS1213741 (Extract)","DNA extract","dna sequencing","ERS1213741 (Assay)","Assay"
"MBSMPL0020-6-1072","MBSMPL0020-6-1072","sample from organism","dna extraction","ERS1213741 (Extract)","DNA extract"
"MBSMPL0020-6-1073","ERS1213742 (Assay)","Assay","data transformation","ERS1213742 (OTU)","data item"
"MBSMPL0020-6-1073","ERS1213742 (Extract)","DNA extract","dna sequencing","ERS1213742 (Assay)","Assay"
"MBSMPL0020-6-1073","MBSMPL0020-6-1073","sample from organism","dna extraction","ERS1213742 (Extract)","DNA extract"
"MBSMPL0020-6-1074","ERS1213743 (Assay)","Assay","data transformation","ERS1213743 (OTU)","data item"
"MBSMPL0020-6-1074","ERS1213743 (Extract)","DNA extract","dna sequencing","ERS1213743 (Assay)","Assay"
"MBSMPL0020-6-1074","MBSMPL0020-6-1074","sample from organism","dna extraction","ERS1213743 (Extract)","DNA extract"
"MBSMPL0020-6-1075","ERS1213744 (Assay)","Assay","data transformation","ERS1213744 (OTU)","data item"
"MBSMPL0020-6-1075","ERS1213744 (Extract)","DNA extract","dna sequencing","ERS1213744 (Assay)","Assay"
"MBSMPL0020-6-1075","MBSMPL0020-6-1075","sample from organism","dna extraction","ERS1213744 (Extract)","DNA extract"
"MBSMPL0020-6-1076","ERS1215780 (Assay)","Assay","data transformation","ERS1215780 (OTU)","data item"
"MBSMPL0020-6-1076","ERS1215780 (Extract)","DNA extract","dna sequencing","ERS1215780 (Assay)","Assay"
"MBSMPL0020-6-1076","MBSMPL0020-6-1076","sample from organism","dna extraction","ERS1215780 (Extract)","DNA extract"
"MBSMPL0020-6-1077","ERS1213745 (Assay)","Assay","data transformation","ERS1213745 (OTU)","data item"
"MBSMPL0020-6-1077","ERS1213745 (Extract)","DNA extract","dna sequencing","ERS1213745 (Assay)","Assay"
"MBSMPL0020-6-1077","MBSMPL0020-6-1077","sample from organism","dna extraction","ERS1213745 (Extract)","DNA extract"
"MBSMPL0020-6-1078","ERS1213746 (Assay)","Assay","data transformation","ERS1213746 (OTU)","data item"
"MBSMPL0020-6-1078","ERS1213746 (Extract)","DNA extract","dna sequencing","ERS1213746 (Assay)","Assay"
"MBSMPL0020-6-1078","MBSMPL0020-6-1078","sample from organism","dna extraction","ERS1213746 (Extract)","DNA extract"
"MBSMPL0020-6-1079","ERS1213747 (Assay)","Assay","data transformation","ERS1213747 (OTU)","data item"
"MBSMPL0020-6-1079","ERS1213747 (Extract)","DNA extract","dna sequencing","ERS1213747 (Assay)","Assay"
"MBSMPL0020-6-1079","MBSMPL0020-6-1079","sample from organism","dna extraction","ERS1213747 (Extract)","DNA extract"
"MBSMPL0020-6-108","ERS1215601 (Assay)","Assay","data transformation","ERS1215601 (OTU)","data item"
"MBSMPL0020-6-108","ERS1215601 (Extract)","DNA extract","dna sequencing","ERS1215601 (Assay)","Assay"
"MBSMPL0020-6-108","MBSMPL0020-6-108","sample from organism","dna extraction","ERS1215601 (Extract)","DNA extract"
"MBSMPL0020-6-1080","ERS1213748 (Assay)","Assay","data transformation","ERS1213748 (OTU)","data item"
"MBSMPL0020-6-1080","ERS1213748 (Extract)","DNA extract","dna sequencing","ERS1213748 (Assay)","Assay"
"MBSMPL0020-6-1080","MBSMPL0020-6-1080","sample from organism","dna extraction","ERS1213748 (Extract)","DNA extract"
"MBSMPL0020-6-1081","ERS1213749 (Assay)","Assay","data transformation","ERS1213749 (OTU)","data item"
"MBSMPL0020-6-1081","ERS1213749 (Extract)","DNA extract","dna sequencing","ERS1213749 (Assay)","Assay"
"MBSMPL0020-6-1081","MBSMPL0020-6-1081","sample from organism","dna extraction","ERS1213749 (Extract)","DNA extract"
"MBSMPL0020-6-1082","ERS1213750 (Assay)","Assay","data transformation","ERS1213750 (OTU)","data item"
"MBSMPL0020-6-1082","ERS1213750 (Extract)","DNA extract","dna sequencing","ERS1213750 (Assay)","Assay"
"MBSMPL0020-6-1082","MBSMPL0020-6-1082","sample from organism","dna extraction","ERS1213750 (Extract)","DNA extract"
"MBSMPL0020-6-1083","ERS1213751 (Assay)","Assay","data transformation","ERS1213751 (OTU)","data item"
"MBSMPL0020-6-1083","ERS1213751 (Extract)","DNA extract","dna sequencing","ERS1213751 (Assay)","Assay"
"MBSMPL0020-6-1083","MBSMPL0020-6-1083","sample from organism","dna extraction","ERS1213751 (Extract)","DNA extract"
"MBSMPL0020-6-1084","ERS1213752 (Assay)","Assay","data transformation","ERS1213752 (OTU)","data item"
"MBSMPL0020-6-1084","ERS1213752 (Extract)","DNA extract","dna sequencing","ERS1213752 (Assay)","Assay"
"MBSMPL0020-6-1084","MBSMPL0020-6-1084","sample from organism","dna extraction","ERS1213752 (Extract)","DNA extract"
"MBSMPL0020-6-1085","ERS1213753 (Assay)","Assay","data transformation","ERS1213753 (OTU)","data item"
"MBSMPL0020-6-1085","ERS1213753 (Extract)","DNA extract","dna sequencing","ERS1213753 (Assay)","Assay"
"MBSMPL0020-6-1085","MBSMPL0020-6-1085","sample from organism","dna extraction","ERS1213753 (Extract)","DNA extract"
"MBSMPL0020-6-1086","ERS1213754 (Assay)","Assay","data transformation","ERS1213754 (OTU)","data item"
"MBSMPL0020-6-1086","ERS1213754 (Extract)","DNA extract","dna sequencing","ERS1213754 (Assay)","Assay"
"MBSMPL0020-6-1086","MBSMPL0020-6-1086","sample from organism","dna extraction","ERS1213754 (Extract)","DNA extract"
"MBSMPL0020-6-1087","ERS1213755 (Assay)","Assay","data transformation","ERS1213755 (OTU)","data item"
"MBSMPL0020-6-1087","ERS1213755 (Extract)","DNA extract","dna sequencing","ERS1213755 (Assay)","Assay"
"MBSMPL0020-6-1087","MBSMPL0020-6-1087","sample from organism","dna extraction","ERS1213755 (Extract)","DNA extract"
"MBSMPL0020-6-1088","ERS1213756 (Assay)","Assay","data transformation","ERS1213756 (OTU)","data item"
"MBSMPL0020-6-1088","ERS1213756 (Extract)","DNA extract","dna sequencing","ERS1213756 (Assay)","Assay"
"MBSMPL0020-6-1088","MBSMPL0020-6-1088","sample from organism","dna extraction","ERS1213756 (Extract)","DNA extract"
"MBSMPL0020-6-1089","ERS1213757 (Assay)","Assay","data transformation","ERS1213757 (OTU)","data item"
"MBSMPL0020-6-1089","ERS1213757 (Extract)","DNA extract","dna sequencing","ERS1213757 (Assay)","Assay"
"MBSMPL0020-6-1089","MBSMPL0020-6-1089","sample from organism","dna extraction","ERS1213757 (Extract)","DNA extract"
"MBSMPL0020-6-109","ERS1215825 (Assay)","Assay","data transformation","ERS1215825 (OTU)","data item"
"MBSMPL0020-6-109","ERS1215825 (Extract)","DNA extract","dna sequencing","ERS1215825 (Assay)","Assay"
"MBSMPL0020-6-109","MBSMPL0020-6-109","sample from organism","dna extraction","ERS1215825 (Extract)","DNA extract"
"MBSMPL0020-6-1090","ERS1213758 (Assay)","Assay","data transformation","ERS1213758 (OTU)","data item"
"MBSMPL0020-6-1090","ERS1213758 (Extract)","DNA extract","dna sequencing","ERS1213758 (Assay)","Assay"
"MBSMPL0020-6-1090","MBSMPL0020-6-1090","sample from organism","dna extraction","ERS1213758 (Extract)","DNA extract"
"MBSMPL0020-6-1091","ERS1213759 (Assay)","Assay","data transformation","ERS1213759 (OTU)","data item"
"MBSMPL0020-6-1091","ERS1213759 (Extract)","DNA extract","dna sequencing","ERS1213759 (Assay)","Assay"
"MBSMPL0020-6-1091","MBSMPL0020-6-1091","sample from organism","dna extraction","ERS1213759 (Extract)","DNA extract"
"MBSMPL0020-6-1092","ERS1213760 (Assay)","Assay","data transformation","ERS1213760 (OTU)","data item"
"MBSMPL0020-6-1092","ERS1213760 (Extract)","DNA extract","dna sequencing","ERS1213760 (Assay)","Assay"
"MBSMPL0020-6-1092","MBSMPL0020-6-1092","sample from organism","dna extraction","ERS1213760 (Extract)","DNA extract"
"MBSMPL0020-6-1093","ERS1213761 (Assay)","Assay","data transformation","ERS1213761 (OTU)","data item"
"MBSMPL0020-6-1093","ERS1213761 (Extract)","DNA extract","dna sequencing","ERS1213761 (Assay)","Assay"
"MBSMPL0020-6-1093","MBSMPL0020-6-1093","sample from organism","dna extraction","ERS1213761 (Extract)","DNA extract"
"MBSMPL0020-6-1094","ERS1213762 (Assay)","Assay","data transformation","ERS1213762 (OTU)","data item"
"MBSMPL0020-6-1094","ERS1213762 (Extract)","DNA extract","dna sequencing","ERS1213762 (Assay)","Assay"
"MBSMPL0020-6-1094","MBSMPL0020-6-1094","sample from organism","dna extraction","ERS1213762 (Extract)","DNA extract"
"MBSMPL0020-6-1095","ERS1213763 (Assay)","Assay","data transformation","ERS1213763 (OTU)","data item"
"MBSMPL0020-6-1095","ERS1213763 (Extract)","DNA extract","dna sequencing","ERS1213763 (Assay)","Assay"
"MBSMPL0020-6-1095","MBSMPL0020-6-1095","sample from organism","dna extraction","ERS1213763 (Extract)","DNA extract"
"MBSMPL0020-6-1096","ERS1213764 (Assay)","Assay","data transformation","ERS1213764 (OTU)","data item"
"MBSMPL0020-6-1096","ERS1213764 (Extract)","DNA extract","dna sequencing","ERS1213764 (Assay)","Assay"
"MBSMPL0020-6-1096","MBSMPL0020-6-1096","sample from organism","dna extraction","ERS1213764 (Extract)","DNA extract"
"MBSMPL0020-6-1097","ERS1213765 (Assay)","Assay","data transformation","ERS1213765 (OTU)","data item"
"MBSMPL0020-6-1097","ERS1213765 (Extract)","DNA extract","dna sequencing","ERS1213765 (Assay)","Assay"
"MBSMPL0020-6-1097","MBSMPL0020-6-1097","sample from organism","dna extraction","ERS1213765 (Extract)","DNA extract"
"MBSMPL0020-6-1098","ERS1213766 (Assay)","Assay","data transformation","ERS1213766 (OTU)","data item"
"MBSMPL0020-6-1098","ERS1213766 (Extract)","DNA extract","dna sequencing","ERS1213766 (Assay)","Assay"
"MBSMPL0020-6-1098","MBSMPL0020-6-1098","sample from organism","dna extraction","ERS1213766 (Extract)","DNA extract"
"MBSMPL0020-6-1099","ERS1215781 (Assay)","Assay","data transformation","ERS1215781 (OTU)","data item"
"MBSMPL0020-6-1099","ERS1215781 (Extract)","DNA extract","dna sequencing","ERS1215781 (Assay)","Assay"
"MBSMPL0020-6-1099","MBSMPL0020-6-1099","sample from organism","dna extraction","ERS1215781 (Extract)","DNA extract"
"MBSMPL0020-6-11","ERS1212520 (Assay)","Assay","data transformation","ERS1212520 (OTU)","data item"
"MBSMPL0020-6-11","ERS1212520 (Extract)","DNA extract","dna sequencing","ERS1212520 (Assay)","Assay"
"MBSMPL0020-6-11","MBSMPL0020-6-11","sample from organism","dna extraction","ERS1212520 (Extract)","DNA extract"
"MBSMPL0020-6-110","ERS1215826 (Assay)","Assay","data transformation","ERS1215826 (OTU)","data item"
"MBSMPL0020-6-110","ERS1215826 (Extract)","DNA extract","dna sequencing","ERS1215826 (Assay)","Assay"
"MBSMPL0020-6-110","MBSMPL0020-6-110","sample from organism","dna extraction","ERS1215826 (Extract)","DNA extract"
"MBSMPL0020-6-1100","ERS1213767 (Assay)","Assay","data transformation","ERS1213767 (OTU)","data item"
"MBSMPL0020-6-1100","ERS1213767 (Extract)","DNA extract","dna sequencing","ERS1213767 (Assay)","Assay"
"MBSMPL0020-6-1100","MBSMPL0020-6-1100","sample from organism","dna extraction","ERS1213767 (Extract)","DNA extract"
"MBSMPL0020-6-1101","ERS1213768 (Assay)","Assay","data transformation","ERS1213768 (OTU)","data item"
"MBSMPL0020-6-1101","ERS1213768 (Extract)","DNA extract","dna sequencing","ERS1213768 (Assay)","Assay"
"MBSMPL0020-6-1101","MBSMPL0020-6-1101","sample from organism","dna extraction","ERS1213768 (Extract)","DNA extract"
"MBSMPL0020-6-1102","ERS1213769 (Assay)","Assay","data transformation","ERS1213769 (OTU)","data item"
"MBSMPL0020-6-1102","ERS1213769 (Extract)","DNA extract","dna sequencing","ERS1213769 (Assay)","Assay"
"MBSMPL0020-6-1102","MBSMPL0020-6-1102","sample from organism","dna extraction","ERS1213769 (Extract)","DNA extract"
"MBSMPL0020-6-1103","ERS1213770 (Assay)","Assay","data transformation","ERS1213770 (OTU)","data item"
"MBSMPL0020-6-1103","ERS1213770 (Extract)","DNA extract","dna sequencing","ERS1213770 (Assay)","Assay"
"MBSMPL0020-6-1103","MBSMPL0020-6-1103","sample from organism","dna extraction","ERS1213770 (Extract)","DNA extract"
"MBSMPL0020-6-1104","ERS1213771 (Assay)","Assay","data transformation","ERS1213771 (OTU)","data item"
"MBSMPL0020-6-1104","ERS1213771 (Extract)","DNA extract","dna sequencing","ERS1213771 (Assay)","Assay"
"MBSMPL0020-6-1104","MBSMPL0020-6-1104","sample from organism","dna extraction","ERS1213771 (Extract)","DNA extract"
"MBSMPL0020-6-1105","ERS1213772 (Assay)","Assay","data transformation","ERS1213772 (OTU)","data item"
"MBSMPL0020-6-1105","ERS1213772 (Extract)","DNA extract","dna sequencing","ERS1213772 (Assay)","Assay"
"MBSMPL0020-6-1105","MBSMPL0020-6-1105","sample from organism","dna extraction","ERS1213772 (Extract)","DNA extract"
"MBSMPL0020-6-1106","ERS1213773 (Assay)","Assay","data transformation","ERS1213773 (OTU)","data item"
"MBSMPL0020-6-1106","ERS1213773 (Extract)","DNA extract","dna sequencing","ERS1213773 (Assay)","Assay"
"MBSMPL0020-6-1106","MBSMPL0020-6-1106","sample from organism","dna extraction","ERS1213773 (Extract)","DNA extract"
"MBSMPL0020-6-1107","ERS1213774 (Assay)","Assay","data transformation","ERS1213774 (OTU)","data item"
"MBSMPL0020-6-1107","ERS1213774 (Extract)","DNA extract","dna sequencing","ERS1213774 (Assay)","Assay"
"MBSMPL0020-6-1107","MBSMPL0020-6-1107","sample from organism","dna extraction","ERS1213774 (Extract)","DNA extract"
"MBSMPL0020-6-1108","ERS1213775 (Assay)","Assay","data transformation","ERS1213775 (OTU)","data item"
"MBSMPL0020-6-1108","ERS1213775 (Extract)","DNA extract","dna sequencing","ERS1213775 (Assay)","Assay"
"MBSMPL0020-6-1108","MBSMPL0020-6-1108","sample from organism","dna extraction","ERS1213775 (Extract)","DNA extract"
"MBSMPL0020-6-1109","ERS1213776 (Assay)","Assay","data transformation","ERS1213776 (OTU)","data item"
"MBSMPL0020-6-1109","ERS1213776 (Extract)","DNA extract","dna sequencing","ERS1213776 (Assay)","Assay"
"MBSMPL0020-6-1109","MBSMPL0020-6-1109","sample from organism","dna extraction","ERS1213776 (Extract)","DNA extract"
"MBSMPL0020-6-111","ERS1215602 (Assay)","Assay","data transformation","ERS1215602 (OTU)","data item"
"MBSMPL0020-6-111","ERS1215602 (Extract)","DNA extract","dna sequencing","ERS1215602 (Assay)","Assay"
"MBSMPL0020-6-111","MBSMPL0020-6-111","sample from organism","dna extraction","ERS1215602 (Extract)","DNA extract"
"MBSMPL0020-6-1110","ERS1213777 (Assay)","Assay","data transformation","ERS1213777 (OTU)","data item"
"MBSMPL0020-6-1110","ERS1213777 (Extract)","DNA extract","dna sequencing","ERS1213777 (Assay)","Assay"
"MBSMPL0020-6-1110","MBSMPL0020-6-1110","sample from organism","dna extraction","ERS1213777 (Extract)","DNA extract"
"MBSMPL0020-6-1111","ERS1213778 (Assay)","Assay","data transformation","ERS1213778 (OTU)","data item"
"MBSMPL0020-6-1111","ERS1213778 (Extract)","DNA extract","dna sequencing","ERS1213778 (Assay)","Assay"
"MBSMPL0020-6-1111","MBSMPL0020-6-1111","sample from organism","dna extraction","ERS1213778 (Extract)","DNA extract"
"MBSMPL0020-6-1112","ERS1213779 (Assay)","Assay","data transformation","ERS1213779 (OTU)","data item"
"MBSMPL0020-6-1112","ERS1213779 (Extract)","DNA extract","dna sequencing","ERS1213779 (Assay)","Assay"
"MBSMPL0020-6-1112","MBSMPL0020-6-1112","sample from organism","dna extraction","ERS1213779 (Extract)","DNA extract"
"MBSMPL0020-6-1113","ERS1213780 (Assay)","Assay","data transformation","ERS1213780 (OTU)","data item"
"MBSMPL0020-6-1113","ERS1213780 (Extract)","DNA extract","dna sequencing","ERS1213780 (Assay)","Assay"
"MBSMPL0020-6-1113","MBSMPL0020-6-1113","sample from organism","dna extraction","ERS1213780 (Extract)","DNA extract"
"MBSMPL0020-6-1114","ERS1213781 (Assay)","Assay","data transformation","ERS1213781 (OTU)","data item"
"MBSMPL0020-6-1114","ERS1213781 (Extract)","DNA extract","dna sequencing","ERS1213781 (Assay)","Assay"
"MBSMPL0020-6-1114","MBSMPL0020-6-1114","sample from organism","dna extraction","ERS1213781 (Extract)","DNA extract"
"MBSMPL0020-6-1115","ERS1213782 (Assay)","Assay","data transformation","ERS1213782 (OTU)","data item"
"MBSMPL0020-6-1115","ERS1213782 (Extract)","DNA extract","dna sequencing","ERS1213782 (Assay)","Assay"
"MBSMPL0020-6-1115","MBSMPL0020-6-1115","sample from organism","dna extraction","ERS1213782 (Extract)","DNA extract"
"MBSMPL0020-6-1116","ERS1213783 (Assay)","Assay","data transformation","ERS1213783 (OTU)","data item"
"MBSMPL0020-6-1116","ERS1213783 (Extract)","DNA extract","dna sequencing","ERS1213783 (Assay)","Assay"
"MBSMPL0020-6-1116","MBSMPL0020-6-1116","sample from organism","dna extraction","ERS1213783 (Extract)","DNA extract"
"MBSMPL0020-6-1117","ERS1213784 (Assay)","Assay","data transformation","ERS1213784 (OTU)","data item"
"MBSMPL0020-6-1117","ERS1213784 (Extract)","DNA extract","dna sequencing","ERS1213784 (Assay)","Assay"
"MBSMPL0020-6-1117","MBSMPL0020-6-1117","sample from organism","dna extraction","ERS1213784 (Extract)","DNA extract"
"MBSMPL0020-6-1118","ERS1215782 (Assay)","Assay","data transformation","ERS1215782 (OTU)","data item"
"MBSMPL0020-6-1118","ERS1215782 (Extract)","DNA extract","dna sequencing","ERS1215782 (Assay)","Assay"
"MBSMPL0020-6-1118","MBSMPL0020-6-1118","sample from organism","dna extraction","ERS1215782 (Extract)","DNA extract"
"MBSMPL0020-6-1119","ERS1215783 (Assay)","Assay","data transformation","ERS1215783 (OTU)","data item"
"MBSMPL0020-6-1119","ERS1215783 (Extract)","DNA extract","dna sequencing","ERS1215783 (Assay)","Assay"
"MBSMPL0020-6-1119","MBSMPL0020-6-1119","sample from organism","dna extraction","ERS1215783 (Extract)","DNA extract"
"MBSMPL0020-6-112","ERS1215603 (Assay)","Assay","data transformation","ERS1215603 (OTU)","data item"
"MBSMPL0020-6-112","ERS1215603 (Extract)","DNA extract","dna sequencing","ERS1215603 (Assay)","Assay"
"MBSMPL0020-6-112","MBSMPL0020-6-112","sample from organism","dna extraction","ERS1215603 (Extract)","DNA extract"
"MBSMPL0020-6-1120","ERS1213785 (Assay)","Assay","data transformation","ERS1213785 (OTU)","data item"
"MBSMPL0020-6-1120","ERS1213785 (Extract)","DNA extract","dna sequencing","ERS1213785 (Assay)","Assay"
"MBSMPL0020-6-1120","MBSMPL0020-6-1120","sample from organism","dna extraction","ERS1213785 (Extract)","DNA extract"
"MBSMPL0020-6-1121","ERS1213786 (Assay)","Assay","data transformation","ERS1213786 (OTU)","data item"
"MBSMPL0020-6-1121","ERS1213786 (Extract)","DNA extract","dna sequencing","ERS1213786 (Assay)","Assay"
"MBSMPL0020-6-1121","MBSMPL0020-6-1121","sample from organism","dna extraction","ERS1213786 (Extract)","DNA extract"
"MBSMPL0020-6-1122","ERS1213787 (Assay)","Assay","data transformation","ERS1213787 (OTU)","data item"
"MBSMPL0020-6-1122","ERS1213787 (Extract)","DNA extract","dna sequencing","ERS1213787 (Assay)","Assay"
"MBSMPL0020-6-1122","MBSMPL0020-6-1122","sample from organism","dna extraction","ERS1213787 (Extract)","DNA extract"
"MBSMPL0020-6-1123","ERS1213788 (Assay)","Assay","data transformation","ERS1213788 (OTU)","data item"
"MBSMPL0020-6-1123","ERS1213788 (Extract)","DNA extract","dna sequencing","ERS1213788 (Assay)","Assay"
"MBSMPL0020-6-1123","MBSMPL0020-6-1123","sample from organism","dna extraction","ERS1213788 (Extract)","DNA extract"
